time,station,landuse,altitude,latitude,longitude,air_rh_avg,air_t_avg
2020-03-28 08:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,72.52,-3.2
2020-03-28 08:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,72.29,-2.925
2020-03-28 08:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,71.31,-2.782
2020-03-28 08:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,68.03,-2.557
2020-03-28 09:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,63.08,-1.833
2020-03-28 09:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,54.32,0.636
2020-03-28 09:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,49.02,1.811
2020-03-28 09:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,47.25,2.848
2020-03-28 10:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,45.32,4.069
2020-03-28 10:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,44.44,3.621
2020-03-28 10:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,42.85,3.97
2020-03-28 10:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,42.25,4.308
2020-03-28 11:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,42.66,4.398
2020-03-28 11:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,40.94,5.083
2020-03-28 11:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,37.11,6.126
2020-03-28 11:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,34.02,6.917
2020-03-28 12:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,34.01,6.619
2020-03-28 12:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,35.31,6.192
2020-03-28 12:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,33.65,6.016
2020-03-28 12:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,33.51,5.941
2020-03-28 13:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,33.49,5.808
2020-03-28 13:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,34,5.886
2020-03-28 13:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,34.39,5.909
2020-03-28 13:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,34.33,6.371
2020-03-28 14:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,33.2,5.973
2020-03-28 14:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,34.89,5.443
2020-03-28 14:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,35.46,5.336
2020-03-28 14:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,35.79,5.415
2020-03-28 15:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,36.4,5.93
2020-03-28 15:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,37.68,5.216
2020-03-28 15:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,36.44,5.439
2020-03-28 15:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,38.89,5.278
2020-03-28 16:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,36.8,5.757
2020-03-28 16:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,35.81,5.815
2020-03-28 16:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,34.43,5.762
2020-03-28 16:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,35.97,5.397
2020-03-28 17:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,38.86,5.037
2020-03-28 17:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,39.75,4.902
2020-03-28 17:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,44.34,4.459
2020-03-28 17:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,48.21,3.813
2020-03-28 18:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,52.57,3.241
2020-03-28 18:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,53.41,2.797
2020-03-28 18:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,55.95,2.222
2020-03-28 18:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,60.92,1.47
2020-03-28 19:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,61.65,0.949
2020-03-28 19:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,64.7,0.769
2020-03-28 19:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,64.26,0.533
2020-03-28 19:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,64.52,0.642
2020-03-28 20:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,64.29,0.807
2020-03-28 20:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,64.18,0.584
2020-03-28 20:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,66.86,0.337
2020-03-28 20:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,65.38,0.305
2020-03-28 21:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,64.89,0.143
2020-03-28 21:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,66.09,-0.056
2020-03-28 21:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,65.28,0.021
2020-03-28 21:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,67.75,-0.113
2020-03-28 22:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,68.32,-0.253
2020-03-28 22:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,66.83,-0.205
2020-03-28 22:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,66.19,-0.04
2020-03-28 22:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,68.68,-0.438
2020-03-28 23:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,68.37,-0.429
2020-03-28 23:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,70.07,-0.742
2020-03-28 23:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,70.16,-0.961
2020-03-28 23:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,70.53,-0.983
2020-03-29 00:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,71.58,-1.053
2020-03-29 00:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,69.64,-0.873
2020-03-29 00:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,71.14,-1.023
2020-03-29 00:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,74.66,-1.319
2020-03-29 01:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,73.9,-1.247
2020-03-29 01:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,75.51,-1.206
2020-03-29 01:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,75.15,-1.36
2020-03-29 01:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,75.39,-1.79
2020-03-29 02:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,76.97,-2.17
2020-03-29 02:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,73.58,-2.12
2020-03-29 02:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,73.48,-2.256
2020-03-29 02:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,71.13,-2.242
2020-03-29 03:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,70.34,-2.449
2020-03-29 03:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,68.76,-2.442
2020-03-29 03:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,67.21,-2.349
2020-03-29 03:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,67.02,-2.426
2020-03-29 04:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,67.88,-2.558
2020-03-29 04:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,65.27,-2.566
2020-03-29 04:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,63.14,-2.522
2020-03-29 04:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,59.45,-2.108
2020-03-29 05:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,58.17,-1.975
2020-03-29 05:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,60.77,-2.307
2020-03-29 05:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,62.28,-2.595
2020-03-29 05:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,66.91,-3.548
2020-03-29 06:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,69.19,-3.906
2020-03-29 06:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,64.44,-3.678
2020-03-29 06:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,63.51,-3.472
2020-03-29 06:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,65.1,-3.329
2020-03-29 07:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,63.69,-3.227
2020-03-29 07:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,61.96,-3.12
2020-03-29 07:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,61.7,-2.994
2020-03-29 07:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,64.71,-3.069
2020-03-29 08:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,64.02,-3.279
2020-03-29 08:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,61.49,-2.988
2020-03-29 08:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,59.2,-2.707
2020-03-29 08:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,57.5,-2.585
2020-03-29 09:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,51.01,-1.606
2020-03-29 09:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,44.25,0.221
2020-03-29 09:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,41.4,0.957
2020-03-29 09:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,40.61,1.903
2020-03-29 10:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,39.36,2.276
2020-03-29 10:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,36.49,3.097
2020-03-29 10:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,37.99,2.984
2020-03-29 10:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,39.38,3.261
2020-03-29 11:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,42.37,3.13
2020-03-29 11:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,43.08,2.846
2020-03-29 11:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,44.33,2.459
2020-03-29 11:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,44.76,2.573
2020-03-29 12:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,43.96,2.671
2020-03-29 12:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,45.58,2.33
2020-03-29 12:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,44.48,2.493
2020-03-29 12:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,43.18,2.756
2020-03-29 13:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,42.63,3.211
2020-03-29 13:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,42.84,3.414
2020-03-29 13:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,42.98,3.005
2020-03-29 13:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,44.6,3.142
2020-03-29 14:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,47.07,2.722
2020-03-29 14:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,46.24,2.872
2020-03-29 14:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,46.84,2.699
2020-03-29 14:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,47.55,2.634
2020-03-29 15:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,47.28,2.416
2020-03-29 15:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,48.55,2.49
2020-03-29 15:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,52.1,2.063
2020-03-29 15:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,54.31,1.869
2020-03-29 16:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,56.64,1.835
2020-03-29 16:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,57.71,1.687
2020-03-29 16:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,59.54,1.51
2020-03-29 16:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,61.83,1.3
2020-03-29 17:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,68.54,0.674
2020-03-29 17:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,69.45,0.614
2020-03-29 17:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,70.84,0.462
2020-03-29 17:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,72.68,0.239
2020-03-29 18:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,71.75,0.203
2020-03-29 18:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,71.24,0.336
2020-03-29 18:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,70.33,0.368
2020-03-29 18:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,71.89,0.344
2020-03-29 19:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,76.22,0.072
2020-03-29 19:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,82.5,-0.459
2020-03-29 19:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,86.8,-0.825
2020-03-29 19:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,90.5,-1.094
2020-03-29 20:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,92.8,-1.289
2020-03-29 20:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,93.3,-1.346
2020-03-29 20:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,93.7,-1.38
2020-03-29 20:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,94.7,-1.459
2020-03-29 21:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,95.9,-1.548
2020-03-29 21:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,95.5,-1.622
2020-03-29 21:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,95,-1.679
2020-03-29 21:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,95.2,-1.804
2020-03-29 22:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,94.9,-2.002
2020-03-29 22:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,95,-2.198
2020-03-29 22:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,94.9,-2.226
2020-03-29 22:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,94.9,-2.182
2020-03-29 23:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,95.5,-2.096
2020-03-29 23:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,96.8,-1.949
2020-03-29 23:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,97.3,-1.98
2020-03-29 23:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,97.1,-1.968
2020-03-30 00:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,96.5,-2.008
2020-03-30 00:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,96.6,-2.071
2020-03-30 00:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,97,-2.09
2020-03-30 00:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,97.6,-2.087
2020-03-30 01:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,97.7,-2.095
2020-03-30 01:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,97.6,-2.114
2020-03-30 01:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,96.9,-2.177
2020-03-30 01:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,95.3,-2.21
2020-03-30 02:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,95,-2.203
2020-03-30 02:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,96.6,-2.254
2020-03-30 02:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,97.7,-2.509
2020-03-30 02:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,97.9,-2.611
2020-03-30 03:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,98.1,-2.766
2020-03-30 03:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,98.3,-2.834
2020-03-30 03:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,97.9,-2.799
2020-03-30 03:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,96,-2.715
2020-03-30 04:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,95.4,-2.6
2020-03-30 04:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,95.1,-2.812
2020-03-30 04:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,92.4,-3.126
2020-03-30 04:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,93.9,-3.142
2020-03-30 05:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,95.3,-3.374
2020-03-30 05:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,95.2,-3.417
2020-03-30 05:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,95.1,-3.533
2020-03-30 05:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,95,-3.54
2020-03-30 06:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,96.2,-3.703
2020-03-30 06:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,96.5,-3.992
2020-03-30 06:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,95.7,-4.092
2020-03-30 06:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,95.8,-4.234
2020-03-30 07:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,94.3,-4.374
2020-03-30 07:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,94.7,-4.506
2020-03-30 07:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,94.7,-4.546
2020-03-30 07:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,94.7,-4.588
2020-03-30 08:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,94.6,-4.57
2020-03-30 08:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,93.4,-4.301
2020-03-30 08:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,92.4,-4.116
2020-03-30 08:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,90.7,-3.734
2020-03-30 09:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,87.5,-3.235
2020-03-30 09:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,86.3,-2.836
2020-03-30 09:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,86.7,-2.756
2020-03-30 09:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,87.7,-2.941
2020-03-30 10:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,87.4,-2.866
2020-03-30 10:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,85.7,-2.656
2020-03-30 10:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,83.8,-2.442
2020-03-30 10:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,82.9,-2.302
2020-03-30 11:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,83.7,-2.267
2020-03-30 11:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,84,-2.442
2020-03-30 11:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,85.5,-2.579
2020-03-30 11:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,84.2,-2.324
2020-03-30 12:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,82,-1.65
2020-03-30 12:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,79.19,-1.185
2020-03-30 12:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,79.73,-1.368
2020-03-30 12:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,84.5,-2.081
2020-03-30 13:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,86,-1.984
2020-03-30 13:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,85.6,-1.921
2020-03-30 13:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,85.7,-1.776
2020-03-30 13:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,86.2,-1.966
2020-03-30 14:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,87.1,-2.017
2020-03-30 14:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,86.6,-2.001
2020-03-30 14:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,86.4,-2.217
2020-03-30 14:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,86.7,-2.303
2020-03-30 15:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,87.6,-2.349
2020-03-30 15:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,87.9,-2.347
2020-03-30 15:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,88,-2.109
2020-03-30 15:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,88.5,-2.125
2020-03-30 16:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,88.7,-2.2
2020-03-30 16:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,88.6,-2.468
2020-03-30 16:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,89.1,-2.72
2020-03-30 16:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,89.6,-2.96
2020-03-30 17:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,90.1,-3.177
2020-03-30 17:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,88.3,-3.136
2020-03-30 17:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,84.2,-3.046
2020-03-30 17:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,82.1,-2.953
2020-03-30 18:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,80.7,-2.95
2020-03-30 18:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,77.29,-2.915
2020-03-30 18:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,78.44,-3.254
2020-03-30 18:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,80.7,-3.699
2020-03-30 19:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,84.6,-4.217
2020-03-30 19:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,87.2,-5.017
2020-03-30 19:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,89.4,-5.604
2020-03-30 19:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,89.8,-6.006
2020-03-30 20:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,87.7,-6.48
2020-03-30 20:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,89,-6.847
2020-03-30 20:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,88.3,-7.183
2020-03-30 20:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,89,-7.56
2020-03-30 21:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,88.6,-7.928
2020-03-30 21:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,87.8,-8.65
2020-03-30 21:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,87.9,-9.01
2020-03-30 21:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,88,-9.37
2020-03-30 22:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,87.7,-9.4
2020-03-30 22:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,85.8,-9.68
2020-03-30 22:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,84.1,-9.9
2020-03-30 22:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,86.1,-10.01
2020-03-30 23:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,82.7,-9.94
2020-03-30 23:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,84.3,-10.32
2020-03-30 23:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,85,-10.34
2020-03-30 23:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,85.2,-10.58
2020-03-31 00:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,85.3,-10.67
2020-03-31 00:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,85.5,-10.64
2020-03-31 00:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,85.2,-10.96
2020-03-31 00:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,85.4,-11.11
2020-03-31 01:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,85.5,-10.89
2020-03-31 01:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,84.7,-10.89
2020-03-31 01:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,85,-11.11
2020-03-31 01:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,85.7,-11.25
2020-03-31 02:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,85.5,-11.45
2020-03-31 02:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,85,-11.78
2020-03-31 02:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,85.1,-12.05
2020-03-31 02:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,85.3,-12.34
2020-03-31 03:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,84.3,-12.77
2020-03-31 03:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,83.1,-12.52
2020-03-31 03:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,80.7,-12.62
2020-03-31 03:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,81.6,-12.69
2020-03-31 04:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,81.6,-12.84
2020-03-31 04:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,78.35,-12.75
2020-03-31 04:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,80.4,-12.99
2020-03-31 04:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,81.4,-13.5
2020-03-31 05:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,81.6,-13.65
2020-03-31 05:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,81.1,-13.67
2020-03-31 05:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,79.87,-13.53
2020-03-31 05:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,80.3,-13.47
2020-03-31 06:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,79.5,-13.74
2020-03-31 06:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,80.4,-13.66
2020-03-31 06:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,76.77,-13.33
2020-03-31 06:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,78.56,-13.55
2020-03-31 07:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,78.14,-13.44
2020-03-31 07:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,77.17,-13.23
2020-03-31 07:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,77.71,-12.93
2020-03-31 07:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,77.11,-12.85
2020-03-31 08:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,75.14,-12.51
2020-03-31 08:15:00,m4 snow,bs,2010,46.7421993149,10.6990189558,73.91,-12.1
2020-03-31 08:30:00,m4 snow,bs,2010,46.7421993149,10.6990189558,75.39,-11.91
2020-03-31 08:45:00,m4 snow,bs,2010,46.7421993149,10.6990189558,70.61,-11.54
2020-03-31 09:00:00,m4 snow,bs,2010,46.7421993149,10.6990189558,55.37,-10.21
